referral_id,client_id,referring_org_id,receiving_org_id,referral_source_module,referral_type,referral_reason,referral_priority,status,status_reason,submitted_at,acknowledged_at,decision_at,started_at,completed_at,cancelled_at,consent_record_id,related_service_encounter_id,referred_by_worker_name
REF-00116,CLI-0716,ORG-0007,ORG-0001,CA_Module,internal,crisis_support,crisis,accepted,,2026-02-11 13:15:00,2026-02-12 20:20:00,2026-02-15 01:55:00,2026-02-21 10:57:00,,,CNS-02143,,Scott Duke
REF-00117,CLI-0783,ORG-0007,ORG-0009,External_Portal,coordinated_access,housing_support,urgent,accepted,,2023-05-05 15:14:00,2023-05-06 12:54:00,2023-05-08 10:13:00,2023-05-15 03:02:00,,,CNS-01122,,Anna Estes
REF-00118,CLI-0082,ORG-0008,ORG-0004,External_Portal,external,crisis_support,routine,submitted,,2024-06-25 20:47:00,,,,,,CNS-02824,,Tamara Riddle
REF-00119,CLI-0271,ORG-0006,ORG-0002,CA_Module,external,legal_assistance,routine,completed,,2023-03-30 21:46:00,2023-03-31 13:05:00,2023-04-01 06:04:00,2023-04-07 10:24:00,2023-04-11 16:41:00,,CNS-02148,ENC-00498,Beth Cline
REF-00120,CLI-0297,ORG-0003,ORG-0009,External_Portal,external,crisis_support,routine,submitted,,2023-08-04 22:36:00,,,,,,CNS-03453,,Michael Poole
REF-00121,CLI-0371,ORG-0005,ORG-0007,HIFIS_Intake,internal,legal_assistance,routine,accepted,,2025-11-14 21:09:00,2025-11-15 09:00:00,2025-11-17 14:53:00,2025-11-24 04:50:00,,,CNS-00533,,Megan Burns
REF-00122,CLI-0275,ORG-0001,ORG-0005,External_Portal,coordinated_access,detox_request,urgent,accepted,,2025-02-17 18:47:00,2025-02-18 23:44:00,2025-02-19 02:17:00,2025-02-24 01:15:00,,,CNS-01870,,Debra Perry
REF-00123,CLI-0666,ORG-0007,ORG-0002,External_Portal,external,legal_assistance,routine,pending,,2025-09-02 21:56:00,2025-09-04 04:31:00,,,,,CNS-00967,,Mark Beard
REF-00124,CLI-0480,ORG-0001,ORG-0005,HIFIS_Referral,coordinated_access,mh_assessment,urgent,accepted,,2025-04-12 14:31:00,2025-04-13 22:59:00,2025-04-15 01:04:00,2025-04-20 02:49:00,,,CNS-04894,,Jose Ramirez
REF-00125,CLI-0057,ORG-0008,ORG-0004,HIFIS_Intake,internal,housing_support,routine,completed,,2023-12-20 08:26:00,2023-12-21 21:46:00,2023-12-22 21:41:00,2023-12-26 04:40:00,2024-01-04 09:59:00,,CNS-04537,ENC-00664,Jackie Clements
REF-00126,CLI-0054,ORG-0003,ORG-0005,CA_Module,coordinated_access,shelter_bed_needed,crisis,declined,consent_not_granted,2024-05-31 07:50:00,2024-06-01 11:43:00,2024-06-01 16:28:00,,,,CNS-01908,,Aaron Schroeder
REF-00127,CLI-0409,ORG-0006,ORG-0003,HIFIS_Referral,internal,legal_assistance,routine,pending,,2025-03-13 11:38:00,2025-03-14 08:59:00,,,,,CNS-02478,,Monica Ellis
REF-00128,CLI-0249,ORG-0008,ORG-0001,External_Portal,coordinated_access,legal_assistance,routine,submitted,,2024-06-26 17:18:00,,,,,,CNS-00353,,Heather Brown
REF-00129,CLI-0252,ORG-0002,ORG-0003,External_Portal,external,food_security,urgent,completed,,2024-06-08 18:19:00,2024-06-09 04:35:00,2024-06-09 06:27:00,2024-06-12 23:25:00,2024-06-24 06:50:00,,CNS-03047,ENC-00185,Claudia Jordan
REF-00130,CLI-0136,ORG-0006,ORG-0007,HIFIS_Intake,internal,housing_support,routine,completed,,2025-07-03 07:43:00,2025-07-03 20:32:00,2025-07-04 03:16:00,2025-07-06 18:12:00,2025-08-02 15:44:00,,CNS-00194,ENC-00252,Derrick Clayton
REF-00131,CLI-0077,ORG-0008,ORG-0001,External_Portal,internal,crisis_support,routine,completed,,2024-10-29 20:59:00,2024-10-30 11:44:00,2024-10-31 06:43:00,2024-11-06 10:39:00,2024-11-27 23:10:00,,CNS-02982,ENC-00055,Kenneth Knight
REF-00132,CLI-0208,ORG-0002,ORG-0006,External_Portal,external,mh_assessment,urgent,completed,,2026-03-08 20:11:00,2026-03-10 12:01:00,2026-03-11 04:27:00,2026-03-16 14:21:00,2026-04-11 22:03:00,,CNS-00295,ENC-00058,Mr. Michael Williams
REF-00133,CLI-0438,ORG-0001,ORG-0005,HIFIS_Intake,external,food_security,routine,pending,,2025-08-22 17:05:00,2025-08-22 20:24:00,,,,,CNS-00634,,Richard Stevens
REF-00134,CLI-0347,ORG-0002,ORG-0004,External_Portal,internal,crisis_support,routine,completed,,2023-01-08 22:23:00,2023-01-09 19:11:00,2023-01-11 22:13:00,2023-01-15 00:52:00,2023-01-18 02:51:00,,CNS-04401,ENC-00661,Scott Alexander
REF-00135,CLI-0635,ORG-0003,ORG-0002,HIFIS_Referral,coordinated_access,legal_assistance,urgent,submitted,,2025-04-11 21:20:00,,,,,,CNS-03923,,Tyler Harris
REF-00136,CLI-0176,ORG-0007,ORG-0009,HIFIS_Intake,internal,legal_assistance,routine,accepted,,2023-04-15 19:03:00,2023-04-17 04:24:00,2023-04-19 04:02:00,2023-04-22 12:21:00,,,CNS-01830,,Bonnie Santos
REF-00137,CLI-0520,ORG-0008,ORG-0003,External_Portal,self_referral,detox_request,urgent,completed,,2024-03-18 07:27:00,2024-03-18 11:17:00,2024-03-19 00:17:00,2024-03-21 23:40:00,2024-04-06 07:12:00,,CNS-02314,ENC-00057,Timothy Hill
REF-00138,CLI-0235,ORG-0003,ORG-0008,HIFIS_Referral,external,mh_assessment,routine,accepted,,2025-12-24 10:39:00,2025-12-26 06:26:00,2025-12-28 22:16:00,2025-12-29 00:40:00,,,CNS-03434,,Danielle Watson
REF-00139,CLI-0580,ORG-0007,ORG-0009,HIFIS_Intake,internal,detox_request,urgent,declined,capacity_full,2025-09-16 07:39:00,2025-09-16 16:57:00,2025-09-18 17:47:00,,,,CNS-01583,,Carol Sanders
REF-00140,CLI-0563,ORG-0006,ORG-0003,HIFIS_Intake,coordinated_access,legal_assistance,urgent,pending,,2026-03-03 07:53:00,2026-03-04 02:43:00,,,,,CNS-04358,,Michael Young
REF-00141,CLI-0518,ORG-0003,ORG-0002,CA_Module,external,shelter_bed_needed,crisis,accepted,,2023-09-13 13:51:00,2023-09-15 07:36:00,2023-09-17 21:10:00,2023-09-18 20:24:00,,,CNS-01929,,Michele Smith
REF-00142,CLI-0807,ORG-0008,ORG-0006,HIFIS_Intake,external,legal_assistance,routine,completed,,2024-09-26 16:35:00,2024-09-28 01:00:00,2024-09-29 10:31:00,2024-10-06 02:09:00,2024-10-24 21:12:00,,CNS-04900,ENC-00710,Casey Perez
REF-00143,CLI-0616,ORG-0002,ORG-0005,External_Portal,internal,food_security,routine,declined,consent_not_granted,2025-08-20 14:48:00,2025-08-22 11:23:00,2025-08-24 23:40:00,,,,CNS-04177,,Alexandra Dominguez
REF-00144,CLI-0305,ORG-0004,ORG-0006,CA_Module,external,legal_assistance,urgent,pending,,2025-08-05 12:38:00,2025-08-06 14:49:00,,,,,CNS-03053,,Virginia Henderson
REF-00145,CLI-0416,ORG-0005,ORG-0004,HIFIS_Referral,external,detox_request,urgent,completed,,2023-03-30 08:48:00,2023-03-31 00:45:00,2023-04-01 14:38:00,2023-04-07 16:56:00,2023-05-07 04:55:00,,CNS-00600,ENC-00633,Benjamin Reyes
REF-00146,CLI-0301,ORG-0008,ORG-0007,HIFIS_Intake,external,detox_request,urgent,completed,,2023-04-13 07:38:00,2023-04-13 12:37:00,2023-04-15 22:49:00,2023-04-20 00:04:00,2023-05-12 00:33:00,,CNS-04238,ENC-00545,Ashley Edwards
REF-00147,CLI-0295,ORG-0003,ORG-0008,External_Portal,coordinated_access,housing_support,urgent,accepted,,2023-10-11 15:38:00,2023-10-12 02:37:00,2023-10-12 08:07:00,2023-10-14 20:54:00,,,CNS-00421,,Breanna Ayala
REF-00148,CLI-0055,ORG-0002,ORG-0006,External_Portal,external,mh_assessment,urgent,completed,,2024-11-11 14:06:00,2024-11-11 22:21:00,2024-11-14 14:10:00,2024-11-16 17:00:00,2024-11-25 01:05:00,,CNS-00080,ENC-00505,Brandi Haney
REF-00149,CLI-0265,ORG-0008,ORG-0006,CA_Module,external,food_security,crisis,accepted,,2023-05-15 11:58:00,2023-05-17 06:08:00,2023-05-18 13:32:00,2023-05-21 01:24:00,,,CNS-04109,,Joseph Smith
REF-00150,CLI-0460,ORG-0005,ORG-0003,External_Portal,coordinated_access,mh_assessment,routine,pending,,2024-10-23 20:58:00,2024-10-25 20:48:00,,,,,CNS-04645,,Jessica Bowen
REF-00151,CLI-0362,ORG-0004,ORG-0001,HIFIS_Referral,external,shelter_bed_needed,routine,completed,,2024-04-28 07:02:00,2024-04-28 21:22:00,2024-04-29 17:55:00,2024-05-06 15:39:00,2024-06-01 07:20:00,,CNS-01571,ENC-00430,Brittany Jenkins
REF-00152,CLI-0443,ORG-0005,ORG-0009,CA_Module,internal,shelter_bed_needed,urgent,accepted,,2024-09-30 21:32:00,2024-10-02 07:24:00,2024-10-03 18:27:00,2024-10-07 11:39:00,,,CNS-03405,,Shannon Miller
REF-00153,CLI-0732,ORG-0005,ORG-0003,HIFIS_Referral,internal,housing_support,routine,declined,other,2024-04-05 16:14:00,2024-04-07 15:25:00,2024-04-09 23:03:00,,,,CNS-02531,,Paul Lawrence
REF-00154,CLI-0758,ORG-0003,ORG-0007,HIFIS_Referral,coordinated_access,housing_support,routine,pending,,2024-03-31 13:15:00,2024-04-02 00:37:00,,,,,CNS-04608,,Victor Edwards
REF-00155,CLI-0021,ORG-0008,ORG-0004,HIFIS_Intake,internal,crisis_support,routine,accepted,,2024-03-02 14:27:00,2024-03-03 12:07:00,2024-03-04 02:58:00,2024-03-06 04:16:00,,,CNS-00031,,Donald Miller
REF-00156,CLI-0260,ORG-0001,ORG-0007,CA_Module,self_referral,case_management,urgent,pending,,2023-11-19 14:22:00,2023-11-19 17:55:00,,,,,CNS-00368,,Lindsay Lawson
REF-00157,CLI-0050,ORG-0003,ORG-0005,HIFIS_Referral,coordinated_access,food_security,routine,completed,,2023-02-28 09:23:00,2023-03-01 10:13:00,2023-03-03 07:29:00,2023-03-09 09:53:00,2023-04-01 03:32:00,,CNS-01282,ENC-00059,Melissa Abbott
REF-00158,CLI-0650,ORG-0001,ORG-0006,HIFIS_Intake,external,legal_assistance,urgent,pending,,2025-03-16 09:37:00,2025-03-18 04:29:00,,,,,CNS-04172,,Elizabeth Holmes
REF-00159,CLI-0090,ORG-0003,ORG-0007,CA_Module,self_referral,legal_assistance,urgent,pending,,2025-11-24 09:54:00,2025-11-25 03:25:00,,,,,CNS-02139,,Nicole Phillips
REF-00160,CLI-0733,ORG-0004,ORG-0006,HIFIS_Referral,coordinated_access,case_management,routine,declined,consent_not_granted,2025-08-21 22:54:00,2025-08-22 20:50:00,2025-08-24 22:42:00,,,,CNS-01836,,Steven Blevins
REF-00161,CLI-0443,ORG-0004,ORG-0003,HIFIS_Intake,coordinated_access,mh_assessment,urgent,completed,,2023-09-27 20:15:00,2023-09-27 21:56:00,2023-09-30 09:43:00,2023-10-01 19:04:00,2023-10-20 12:27:00,,CNS-03405,ENC-00684,Brian Porter MD
REF-00162,CLI-0688,ORG-0009,ORG-0006,CA_Module,internal,detox_request,urgent,completed,,2024-05-01 07:55:00,2024-05-01 08:28:00,2024-05-04 00:01:00,2024-05-08 23:31:00,2024-05-12 08:25:00,,CNS-02046,ENC-00209,Vanessa Hatfield
REF-00163,CLI-0057,ORG-0006,ORG-0008,HIFIS_Referral,coordinated_access,shelter_bed_needed,routine,accepted,,2024-09-18 13:44:00,2024-09-19 19:04:00,2024-09-19 23:20:00,2024-09-25 17:46:00,,,CNS-04537,,Bonnie Valencia
REF-00164,CLI-0112,ORG-0001,ORG-0003,External_Portal,coordinated_access,case_management,urgent,completed,,2023-11-01 10:34:00,2023-11-03 03:36:00,2023-11-04 08:52:00,2023-11-04 19:48:00,2023-11-17 15:46:00,,CNS-01848,ENC-00290,Holly Vega
REF-00165,CLI-0249,ORG-0009,ORG-0002,External_Portal,internal,shelter_bed_needed,routine,accepted,,2023-03-14 19:21:00,2023-03-15 23:10:00,2023-03-16 22:03:00,2023-03-21 06:22:00,,,CNS-01610,,Tiffany Townsend
REF-00166,CLI-0013,ORG-0008,ORG-0003,HIFIS_Intake,external,crisis_support,routine,cancelled,other,2023-01-04 10:43:00,2023-01-06 08:52:00,,,,2023-01-09 16:39:00,CNS-01231,,Austin Baker
REF-00167,CLI-0216,ORG-0006,ORG-0008,CA_Module,external,food_security,routine,accepted,,2024-03-30 19:38:00,2024-04-01 02:24:00,2024-04-03 06:05:00,2024-04-04 10:46:00,,,CNS-02024,,Antonio Mccormick
REF-00168,CLI-0623,ORG-0009,ORG-0004,External_Portal,external,mh_assessment,urgent,accepted,,2024-06-16 15:36:00,2024-06-16 18:30:00,2024-06-19 06:51:00,2024-06-23 14:49:00,,,CNS-01381,,Lori Mason
REF-00169,CLI-0575,ORG-0006,ORG-0009,CA_Module,internal,mh_assessment,routine,completed,,2024-09-15 08:22:00,2024-09-17 06:31:00,2024-09-19 09:24:00,2024-09-23 23:43:00,2024-10-03 11:03:00,,CNS-04190,ENC-00289,Michael Miller
REF-00170,CLI-0516,ORG-0001,ORG-0009,HIFIS_Intake,internal,crisis_support,crisis,pending,,2023-10-03 18:27:00,2023-10-04 17:33:00,,,,,CNS-00741,,Lisa Ramirez
REF-00171,CLI-0721,ORG-0008,ORG-0009,HIFIS_Intake,coordinated_access,mh_assessment,routine,completed,,2024-02-14 22:44:00,2024-02-16 13:16:00,2024-02-19 07:56:00,2024-02-20 13:59:00,2024-03-18 13:29:00,,CNS-01041,ENC-00175,Jorge Harris
REF-00172,CLI-0381,ORG-0005,ORG-0009,CA_Module,internal,shelter_bed_needed,routine,declined,out_of_catchment,2023-07-31 08:08:00,2023-08-01 10:13:00,2023-08-03 02:49:00,,,,CNS-01627,,Kimberly Myers
REF-00173,CLI-0351,ORG-0005,ORG-0001,HIFIS_Intake,external,crisis_support,urgent,accepted,,2023-03-16 13:36:00,2023-03-17 23:57:00,2023-03-20 07:45:00,2023-03-25 13:22:00,,,CNS-00501,,Sandra Becker
REF-00174,CLI-0139,ORG-0005,ORG-0008,HIFIS_Referral,internal,mh_assessment,routine,submitted,,2024-07-31 14:49:00,,,,,,CNS-00199,,Michael Blair
REF-00175,CLI-0299,ORG-0004,ORG-0007,External_Portal,coordinated_access,detox_request,routine,pending,,2024-07-23 20:20:00,2024-07-24 15:21:00,,,,,CNS-04446,,Amy Miller
REF-00176,CLI-0525,ORG-0008,ORG-0004,HIFIS_Referral,internal,detox_request,routine,accepted,,2025-02-12 17:09:00,2025-02-14 00:31:00,2025-02-15 22:12:00,2025-02-20 13:04:00,,,CNS-00756,,Jesse Lynch
REF-00177,CLI-0256,ORG-0001,ORG-0004,HIFIS_Intake,external,legal_assistance,crisis,pending,,2023-03-21 21:28:00,2023-03-22 04:56:00,,,,,CNS-00363,,Patrick Yang
REF-00178,CLI-0532,ORG-0001,ORG-0006,HIFIS_Referral,coordinated_access,mh_assessment,routine,pending,,2023-01-25 20:25:00,2023-01-27 02:21:00,,,,,CNS-03681,,Michael Miles
REF-00179,CLI-0185,ORG-0004,ORG-0003,External_Portal,internal,detox_request,routine,accepted,,2024-07-18 08:37:00,2024-07-19 23:07:00,2024-07-22 04:13:00,2024-07-24 09:36:00,,,CNS-01645,,Troy Mills
REF-00180,CLI-0486,ORG-0007,ORG-0006,HIFIS_Intake,internal,case_management,urgent,completed,,2024-07-31 11:00:00,2024-07-31 21:22:00,2024-08-01 20:13:00,2024-08-04 19:35:00,2024-08-30 03:08:00,,CNS-03175,ENC-00476,Michelle Jackson
REF-00181,CLI-0196,ORG-0002,ORG-0005,HIFIS_Intake,external,case_management,routine,completed,,2023-06-07 08:14:00,2023-06-07 13:45:00,2023-06-08 05:45:00,2023-06-14 07:47:00,2023-06-15 19:15:00,,CNS-02644,ENC-00375,Richard Adams
REF-00182,CLI-0647,ORG-0002,ORG-0006,HIFIS_Referral,coordinated_access,detox_request,urgent,completed,,2025-04-17 09:01:00,2025-04-18 03:31:00,2025-04-20 18:31:00,2025-04-21 20:16:00,2025-05-14 16:53:00,,CNS-00936,ENC-00660,Patricia Johnson
REF-00183,CLI-0752,ORG-0006,ORG-0008,HIFIS_Referral,internal,housing_support,urgent,completed,,2025-09-22 13:18:00,2025-09-22 18:07:00,2025-09-23 01:17:00,2025-09-25 13:58:00,2025-10-07 12:57:00,,CNS-04633,ENC-00482,Denise Brown
REF-00184,CLI-0774,ORG-0002,ORG-0003,HIFIS_Referral,coordinated_access,housing_support,urgent,pending,,2026-02-25 16:00:00,2026-02-26 15:50:00,,,,,CNS-01110,,Laura Jones
REF-00185,CLI-0161,ORG-0006,ORG-0002,HIFIS_Referral,external,food_security,routine,accepted,,2023-01-05 21:02:00,2023-01-07 07:49:00,2023-01-09 10:07:00,2023-01-14 03:41:00,,,CNS-01447,,Ian Porter
REF-00186,CLI-0812,ORG-0001,ORG-0008,CA_Module,coordinated_access,legal_assistance,routine,accepted,,2025-10-27 13:04:00,2025-10-27 15:03:00,2025-10-28 19:04:00,2025-10-30 00:07:00,,,CNS-03169,,Holly Scott
REF-00187,CLI-0782,ORG-0007,ORG-0005,CA_Module,internal,housing_support,routine,accepted,,2023-11-09 22:38:00,2023-11-10 17:28:00,2023-11-11 01:55:00,2023-11-16 06:39:00,,,CNS-01810,,Kenneth Sharp
REF-00188,CLI-0461,ORG-0005,ORG-0006,External_Portal,coordinated_access,food_security,routine,declined,client_ineligible,2025-12-11 14:15:00,2025-12-13 08:17:00,2025-12-13 23:49:00,,,,CNS-00665,,Jordan Williams
REF-00189,CLI-0092,ORG-0003,ORG-0008,HIFIS_Referral,external,case_management,routine,completed,,2025-02-28 12:27:00,2025-03-01 19:43:00,2025-03-03 20:35:00,2025-03-06 12:54:00,2025-03-09 13:17:00,,CNS-04107,ENC-00120,Dana Ruiz
REF-00190,CLI-0248,ORG-0002,ORG-0001,HIFIS_Referral,internal,housing_support,crisis,submitted,,2025-04-11 16:26:00,,,,,,CNS-02563,,Chris Velazquez
REF-00191,CLI-0406,ORG-0001,ORG-0008,CA_Module,external,mh_assessment,routine,completed,,2024-07-29 19:29:00,2024-07-31 12:54:00,2024-08-02 06:54:00,2024-08-08 16:42:00,2024-08-25 23:12:00,,CNS-01536,ENC-00502,Kristen Sloan
REF-00192,CLI-0479,ORG-0001,ORG-0005,CA_Module,external,housing_support,routine,accepted,,2025-06-29 14:41:00,2025-06-30 23:59:00,2025-07-02 19:44:00,2025-07-09 09:00:00,,,CNS-04517,,Jennifer Morris
REF-00193,CLI-0836,ORG-0001,ORG-0009,HIFIS_Referral,internal,mh_assessment,routine,accepted,,2023-06-01 20:53:00,2023-06-02 00:56:00,2023-06-02 06:55:00,2023-06-05 11:20:00,,,CNS-02169,,Nathan Nelson
REF-00194,CLI-0275,ORG-0005,ORG-0006,CA_Module,internal,housing_support,crisis,submitted,,2024-12-31 20:28:00,,,,,,CNS-01870,,Jake Shaw
REF-00195,CLI-0682,ORG-0009,ORG-0005,HIFIS_Referral,coordinated_access,housing_support,urgent,declined,consent_not_granted,2024-12-02 12:14:00,2024-12-04 03:28:00,2024-12-04 19:20:00,,,,CNS-00990,,Cassie Brock
,CLI-0369,ORG-0004,ORG-0001,HIFIS_Referral,self_referral,crisis_support,urgent,completed,,2026-04-14 19:40:00,2026-04-15 23:45:00,2026-04-18 00:15:00,2026-04-20 11:18:00,2026-05-08 01:49:00,,CNS-04219,ENC-00228,Dr. Andrea Marshall
REF-00197,CLI-0664,ORG-0008,ORG-0004,HIFIS_Intake,coordinated_access,legal_assistance,routine,pending,,2023-11-13 22:45:00,2023-11-14 09:38:00,,,,,CNS-01525,,Ryan Murphy
REF-00198,CLI-0539,ORG-0007,ORG-0006,HIFIS_Intake,coordinated_access,crisis_support,routine,completed,,2025-03-05 09:16:00,2025-03-05 15:06:00,2025-03-07 01:03:00,2025-03-10 04:13:00,2025-04-05 10:54:00,,CNS-01642,ENC-00689,Aimee Gonzalez
REF-00199,CLI-0624,ORG-0007,ORG-0009,HIFIS_Intake,internal,mh_assessment,routine,completed,,2025-01-18 10:30:00,2025-01-19 02:37:00,2025-01-20 23:13:00,2025-01-26 06:00:00,2025-02-22 22:34:00,,CNS-00905,ENC-00536,Elizabeth Dean
REF-00200,CLI-0398,ORG-0003,ORG-0007,External_Portal,internal,crisis_support,urgent,submitted,,2025-01-29 19:19:00,,,,,,CNS-01868,,Kevin Snyder
REF-00201,CLI-0016,ORG-0002,ORG-0006,HIFIS_Intake,external,mh_assessment,urgent,declined,out_of_catchment,2024-11-02 07:54:00,2024-11-03 00:09:00,2024-11-04 09:33:00,,,,CNS-00025,,Christie Mccullough
REF-00202,CLI-0742,ORG-0009,ORG-0007,HIFIS_Referral,external,detox_request,urgent,accepted,,2023-11-06 11:38:00,2023-11-08 08:24:00,2023-11-08 16:52:00,2023-11-12 11:16:00,,,CNS-01069,,Danielle Smith
REF-00203,CLI-0399,ORG-0001,ORG-0002,CA_Module,external,case_management,routine,submitted,,2023-08-16 08:05:00,,,,,,CNS-03831,,David Reed
REF-00204,CLI-0073,ORG-0008,ORG-0004,HIFIS_Intake,coordinated_access,housing_support,urgent,accepted,,2025-11-19 09:54:00,2025-11-20 02:10:00,2025-11-20 03:19:00,2025-11-20 16:37:00,,,CNS-02887,,Sherry Tapia
REF-00205,CLI-0544,ORG-0005,ORG-0008,HIFIS_Referral,external,crisis_support,urgent,completed,,2025-09-06 13:04:00,2025-09-06 17:45:00,2025-09-08 06:45:00,2025-09-11 06:54:00,2025-10-05 09:57:00,,CNS-00784,ENC-00076,Matthew Sweeney
REF-00206,CLI-0644,ORG-0004,ORG-0008,External_Portal,internal,mh_assessment,crisis,completed,,2023-05-24 11:04:00,2023-05-25 23:46:00,2023-05-26 19:21:00,2023-05-28 09:59:00,2023-05-29 09:54:00,,CNS-01522,ENC-00151,Ashley Moreno
REF-00207,CLI-0539,ORG-0007,ORG-0005,External_Portal,external,case_management,routine,pending,,2023-11-15 15:48:00,2023-11-16 00:14:00,,,,,CNS-01642,,Johnathan Brown
REF-00208,CLI-0519,ORG-0004,ORG-0007,HIFIS_Intake,coordinated_access,mh_assessment,urgent,completed,,2023-05-16 21:27:00,2023-05-17 16:38:00,2023-05-17 19:40:00,2023-05-20 14:44:00,2023-05-27 08:40:00,,CNS-00745,ENC-00213,Michelle Davis DVM
REF-00209,CLI-0731,ORG-0004,ORG-0003,HIFIS_Intake,external,food_security,routine,completed,,2025-12-28 19:51:00,2025-12-30 03:21:00,2025-12-30 18:14:00,2026-01-01 18:28:00,2026-01-19 03:06:00,,CNS-01055,ENC-00450,Kelly Haynes
REF-00210,CLI-0620,ORG-0006,ORG-0003,External_Portal,coordinated_access,case_management,routine,completed,,2025-04-28 15:19:00,2025-04-30 14:29:00,2025-05-02 05:29:00,2025-05-05 01:47:00,2025-06-02 18:41:00,,CNS-03326,ENC-00740,William Miller
REF-00211,CLI-0520,ORG-0002,ORG-0003,HIFIS_Referral,external,shelter_bed_needed,urgent,submitted,,2024-03-31 20:16:00,,,,,,CNS-00749,,Casey Wilkins
REF-00212,CLI-0329,ORG-0009,ORG-0008,External_Portal,self_referral,shelter_bed_needed,urgent,accepted,,2023-04-25 19:44:00,2023-04-26 07:37:00,2023-04-29 02:21:00,2023-05-05 03:45:00,,,CNS-03316,,Keith Graham
REF-00213,CLI-0176,ORG-0006,ORG-0002,HIFIS_Referral,internal,housing_support,routine,declined,consent_not_granted,2024-04-27 10:26:00,2024-04-27 23:07:00,2024-04-30 06:17:00,,,,CNS-01830,,Cynthia Green
REF-00214,CLI-0332,ORG-0009,ORG-0005,External_Portal,external,housing_support,urgent,submitted,,2023-12-25 18:42:00,,,,,,CNS-04169,,Robert Haynes
REF-00215,CLI-0739,ORG-0008,ORG-0004,HIFIS_Referral,internal,housing_support,routine,declined,capacity_full,2023-05-19 11:16:00,2023-05-20 18:35:00,2023-05-22 08:22:00,,,,CNS-01065,,Emily Nelson
REF-00216,CLI-0401,ORG-0008,ORG-0001,HIFIS_Intake,internal,shelter_bed_needed,routine,pending,,2023-08-02 18:35:00,2023-08-03 14:59:00,,,,,CNS-04584,,Dale Chan
REF-00217,CLI-0816,ORG-0001,ORG-0002,External_Portal,internal,detox_request,crisis,accepted,,2025-11-06 12:40:00,2025-11-07 06:25:00,2025-11-08 02:26:00,2025-11-13 22:32:00,,,CNS-01310,,Brittney Martin
REF-00218,CLI-0819,ORG-0002,ORG-0001,CA_Module,coordinated_access,food_security,urgent,completed,,2025-12-04 09:10:00,2025-12-06 05:07:00,2025-12-08 18:22:00,2025-12-11 09:32:00,2025-12-30 20:40:00,,CNS-02837,ENC-00384,Jason Herrera
REF-00219,CLI-0558,ORG-0006,ORG-0003,CA_Module,internal,crisis_support,routine,pending,,2023-01-14 21:54:00,2023-01-14 23:56:00,,,,,CNS-00804,,Christine Parker
REF-00220,CLI-0260,ORG-0002,ORG-0008,HIFIS_Intake,external,legal_assistance,routine,declined,capacity_full,2025-05-30 13:40:00,2025-05-31 17:10:00,2025-06-02 14:42:00,,,,CNS-02423,,Bryan Moore
REF-00221,CLI-0362,ORG-0006,ORG-0002,HIFIS_Intake,external,detox_request,routine,declined,client_ineligible,2023-03-08 16:44:00,2023-03-10 05:56:00,2023-03-11 17:52:00,,,,CNS-00520,,Samantha Terry
REF-00222,CLI-0213,ORG-0001,ORG-0002,HIFIS_Intake,coordinated_access,housing_support,routine,pending,,2025-07-14 14:20:00,2025-07-14 17:26:00,,,,,CNS-02995,,Russell Murphy
REF-00223,CLI-0003,ORG-0004,ORG-0006,HIFIS_Intake,coordinated_access,shelter_bed_needed,urgent,declined,consent_not_granted,2024-07-16 21:21:00,2024-07-17 11:49:00,2024-07-18 04:28:00,,,,CNS-02770,,David Kelly
REF-00224,CLI-0621,ORG-0002,ORG-0008,HIFIS_Intake,internal,shelter_bed_needed,routine,cancelled,client_withdrew,2025-05-23 22:46:00,2025-05-25 21:25:00,,,,2025-05-29 09:21:00,CNS-01617,,Megan Green
REF-00225,CLI-0261,ORG-0006,ORG-0005,CA_Module,internal,legal_assistance,routine,completed,,2023-02-08 20:25:00,2023-02-09 14:55:00,2023-02-12 07:18:00,2023-02-12 08:58:00,2023-02-13 19:25:00,,CNS-03278,ENC-00158,Amanda Sullivan MD
